"X","track_id","track_name","track_artist","track_popularity","track_album_id","track_album_name","track_album_release_date","playlist_name","playlist_id","playlist_genre","playlist_subgenre","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","duration_ms"
19643,"6gokadtiVvFO0nuAoOLX98","Ramayama","Don Omar",67,"4HtvEbNQ4esvgvSuBO6JnM","Ramayama","2019-04-20","This Is: Don Omar","37i9dQZF1DWYBUdckfg1va","latin","reggaeton",0.696,0.708,9,-5.252,0,0.138,0.187,0,0.387,0.961,149.994,195987
19644,"6w5wRGoHWI7Ktt9lQBLQig","Salió El Sol - Remastered 2016","Don Omar",54,"1jvfABr5t081rCAjajFQey","King Of Kings 10th Anniversary (Remastered)","2016-11-11","This Is: Don Omar","37i9dQZF1DWYBUdckfg1va","latin","reggaeton",0.884,0.749,4,-5.277,0,0.0973,0.0918,0.0142,0.0436,0.964,110.005,315307
19645,"79zvVrn65ksbiGQxrtV4I5","Guaya Guaya","Don Omar",67,"57mWSm5UtRGT08KeJuyZqu","The Last Don II","2015-06-16","This Is: Don Omar","37i9dQZF1DWYBUdckfg1va","latin","reggaeton",0.788,0.873,7,-2.322,1,0.117,0.00607,0.00052,0.0908,0.703,91.981,193613
19646,"1PZrHbJjt5t7dP9OGRxcD0","Dale Don Dale","Don Omar",67,"4vOvr0tdZWoIGjnHe9jLqz","The Last Don","2003-01-01","This Is: Don Omar","37i9dQZF1DWYBUdckfg1va","latin","reggaeton",0.831,0.818,2,-7.827,1,0.0825,0.0242,0.000336,0.0892,0.807,95.023,212413
19647,"7KSXAZLs1uv0qSA4GktduG","Ojitos Chiquitos - Remastered 2016","Don Omar",55,"1jvfABr5t081rCAjajFQey","King Of Kings 10th Anniversary (Remastered)","2016-11-11","This Is: Don Omar","37i9dQZF1DWYBUdckfg1va","latin","reggaeton",0.791,0.863,1,-2.587,0,0.237,0.0162,0.000212,0.0698,0.803,170.088,229027
19648,"4cyYC67XY3weSVmSLdKLP8","Taboo","Don Omar",64,"6mGDfbDErYIJsmSewvccWm","Meet The Orphans","2010-01-01","This Is: Don Omar","37i9dQZF1DWYBUdckfg1va","latin","reggaeton",0.43,0.886,0,-5.811,1,0.0828,0.0449,0,0.0879,0.808,187.38,292160
19649,"2Nf6VvmpR3LqSLfHvsduMD","Dile","Don Omar",18,"3hKDEHUzH1GmdohemezsEw","The Gold Series ""The Last Don""","2004-01-01","This Is: Don Omar","37i9dQZF1DWYBUdckfg1va","latin","reggaeton",0.676,0.705,4,-7.503,0,0.16,0.178,7.55e-05,0.0561,0.711,93.774,204587
19650,"3Tqf2Y1dGgr7j3mtunEFaQ","Sexy Robotica","Don Omar",54,"20Jf4Vb1V3MMv1QI1cKNNI","iDon","2009-01-01","This Is: Don Omar","37i9dQZF1DWYBUdckfg1va","latin","reggaeton",0.741,0.867,6,-5.138,1,0.0334,0.000443,5.6e-06,0.449,0.561,112.011,233987
19651,"2a1o6ZejUi8U3wzzOtCOYw","Danza Kuduro","Don Omar",75,"6mGDfbDErYIJsmSewvccWm","Meet The Orphans","2010-01-01","This Is: Don Omar","37i9dQZF1DWYBUdckfg1va","latin","reggaeton",0.4,0.915,0,-4.89,1,0.28,0.0846,0,0.0503,0.878,88.917,198773
19652,"43CL49bukqUMNxontuQtR2","Zumba","Don Omar",57,"24j7U1hm7C8WDr8cMdKcxt","Don Omar Presents MTO2: New Generation","2012-01-01","This Is: Don Omar","37i9dQZF1DWYBUdckfg1va","latin","reggaeton",0.729,0.894,5,-3.494,1,0.0397,0.00205,0.021,0.128,0.832,124.992,263973
19653,"7rvILFySMopzPchZq9Bnmf","Cuéntale - Remastered 2016","Don Omar",50,"1jvfABr5t081rCAjajFQey","King Of Kings 10th Anniversary (Remastered)","2016-11-11","This Is: Don Omar","37i9dQZF1DWYBUdckfg1va","latin","reggaeton",0.578,0.94,9,-2.751,1,0.188,0.121,0.000261,0.258,0.609,89.805,261307
19654,"0BenZn1xELuxhb7Pjwyjxv","Hooka","Don Omar",60,"6mGDfbDErYIJsmSewvccWm","Meet The Orphans","2010-01-01","This Is: Don Omar","37i9dQZF1DWYBUdckfg1va","latin","reggaeton",0.73,0.863,1,-5.082,1,0.154,0.0373,0,0.491,0.818,170.014,237973
19655,"2y20Y2PP4EFCbdzeGk9WvS","Aunque Te Fuiste","Don Omar",54,"4vOvr0tdZWoIGjnHe9jLqz","The Last Don","2003-01-01","This Is: Don Omar","37i9dQZF1DWYBUdckfg1va","latin","reggaeton",0.568,0.566,0,-8.35,0,0.0444,0.17,0,0.417,0.414,159.952,243133
19656,"3fgcNEuhaTEF5HfOWzh3pV","Conteo - Remastered 2016","Don Omar",49,"1jvfABr5t081rCAjajFQey","King Of Kings 10th Anniversary (Remastered)","2016-11-11","This Is: Don Omar","37i9dQZF1DWYBUdckfg1va","latin","reggaeton",0.818,0.707,7,-5.547,0,0.226,0.164,0,0.33,0.307,92.995,240027
19658,"0A7uLa2SqVK5s5Y2V3kCyW","Good Looking","Don Omar",56,"6mGDfbDErYIJsmSewvccWm","Meet The Orphans","2010-01-01","This Is: Don Omar","37i9dQZF1DWYBUdckfg1va","latin","reggaeton",0.629,0.88,1,-6.695,1,0.156,0.00879,0,0.814,0.757,93.013,258613
19659,"6ywkJT7h0rIj8S1QKqAIDE","Angelito - Remastered 2016","Don Omar",49,"1jvfABr5t081rCAjajFQey","King Of Kings 10th Anniversary (Remastered)","2016-11-11","This Is: Don Omar","37i9dQZF1DWYBUdckfg1va","latin","reggaeton",0.637,0.691,1,-4.332,0,0.0415,0.161,0,0.167,0.29,156.006,284933
19660,"0LcnZnhSQsoa9Dc51tj3wa","Quien La Vio Llorar","Don Omar",3,"3hKDEHUzH1GmdohemezsEw","The Gold Series ""The Last Don""","2004-01-01","This Is: Don Omar","37i9dQZF1DWYBUdckfg1va","latin","reggaeton",0.47,0.567,10,-6.894,0,0.0361,0.101,4e-05,0.354,0.376,79.993,185613
19661,"1Er25HUjQ73Iqc70QfmZPU","Blue Zone","Don Omar",45,"20Jf4Vb1V3MMv1QI1cKNNI","iDon","2009-01-01","This Is: Don Omar","37i9dQZF1DWYBUdckfg1va","latin","reggaeton",0.796,0.712,10,-4.47,0,0.0541,0.0424,0.00032,0.455,0.478,94.97,211093
19663,"5fwFQ9hooBZoxdboAHo99Y","No Sigue Modas Aka Ella No Sigue Modas","Don Omar",48,"24j7U1hm7C8WDr8cMdKcxt","Don Omar Presents MTO2: New Generation","2012-01-01","This Is: Don Omar","37i9dQZF1DWYBUdckfg1va","latin","reggaeton",0.704,0.868,0,-4.558,1,0.0854,0.0101,0.000156,0.0258,0.842,127.994,232000
19664,"5Ji2qD1v0TGC5dlKIYA6Oo","Hasta Que Salga El Sol","Don Omar",49,"24j7U1hm7C8WDr8cMdKcxt","Don Omar Presents MTO2: New Generation","2012-01-01","This Is: Don Omar","37i9dQZF1DWYBUdckfg1va","latin","reggaeton",0.355,0.958,4,-4.029,1,0.349,0.0235,0.00072,0.331,0.885,190.313,245040
19665,"0cGKcnXQmiyU5WKubrEmDh","Belly Danza - Remastered 2016","Don Omar",46,"1jvfABr5t081rCAjajFQey","King Of Kings 10th Anniversary (Remastered)","2016-11-11","This Is: Don Omar","37i9dQZF1DWYBUdckfg1va","latin","reggaeton",0.808,0.873,4,-2.912,0,0.238,0.0418,0,0.0818,0.913,109.987,245827
19666,"0aCjE4cpIQxLQcaNAj1xgW","Ronca","Don Omar",3,"3hKDEHUzH1GmdohemezsEw","The Gold Series ""The Last Don""","2004-01-01","This Is: Don Omar","37i9dQZF1DWYBUdckfg1va","latin","reggaeton",0.676,0.891,5,-5.54,1,0.199,0.219,0.00205,0.0536,0.715,173.976,301133
19667,"5c84PdxrNFJnJXXb7JiaoZ","Slow Motion","Don Omar",37,"24j7U1hm7C8WDr8cMdKcxt","Don Omar Presents MTO2: New Generation","2012-01-01","This Is: Don Omar","37i9dQZF1DWYBUdckfg1va","latin","reggaeton",0.736,0.842,10,-4.919,0,0.222,0.0869,0,0.0382,0.695,180.014,190360
19668,"0Mk48GaMgw0qz0auSymuHd","Perdido En Tus Ojos","Don Omar",58,"57mWSm5UtRGT08KeJuyZqu","The Last Don II","2015-06-16","This Is: Don Omar","37i9dQZF1DWYBUdckfg1va","latin","reggaeton",0.684,0.882,5,-4.546,1,0.0312,0.169,1.95e-06,0.226,0.787,95.986,234080
19669,"12ajClWUHnrqZOeefJxVsU","Te Recordaré Bailando","Don Omar",53,"57mWSm5UtRGT08KeJuyZqu","The Last Don II","2015-06-16","This Is: Don Omar","37i9dQZF1DWYBUdckfg1va","latin","reggaeton",0.718,0.888,0,-4.778,1,0.0441,0.0241,2.54e-06,0.0565,0.727,91.998,213240
19671,"7AObnx2EzL6FeYjmdjPCoA","Ella Ella","Don Omar",47,"6mGDfbDErYIJsmSewvccWm","Meet The Orphans","2010-01-01","This Is: Don Omar","37i9dQZF1DWYBUdckfg1va","latin","reggaeton",0.821,0.667,0,-5.845,0,0.124,0.188,0,0.0647,0.688,96.415,202600
19672,"6Ef0wY433zqQm9UsdJLFXp","Repórtense - Remastered 2016","Don Omar",44,"1jvfABr5t081rCAjajFQey","King Of Kings 10th Anniversary (Remastered)","2016-11-11","This Is: Don Omar","37i9dQZF1DWYBUdckfg1va","latin","reggaeton",0.771,0.881,4,-4.335,0,0.0909,0.0666,0.00127,0.306,0.536,94.015,210813
19673,"01FBBpA6WBl3arX7pxTFwO","Not To Much - Remastered 2016","Don Omar",44,"1jvfABr5t081rCAjajFQey","King Of Kings 10th Anniversary (Remastered)","2016-11-11","This Is: Don Omar","37i9dQZF1DWYBUdckfg1va","latin","reggaeton",0.752,0.726,1,-4.59,0,0.0564,0.0197,0,0.203,0.261,92.004,211520
19674,"6kLqhRVxHP27rd51kt4Fwk","Bailando Sola - Remastered 2016","Don Omar",44,"1jvfABr5t081rCAjajFQey","King Of Kings 10th Anniversary (Remastered)","2016-11-11","This Is: Don Omar","37i9dQZF1DWYBUdckfg1va","latin","reggaeton",0.748,0.653,5,-4.857,0,0.27,0.0629,0,0.248,0.324,89.921,177160
19675,"7uIRZRw4xM2IcfCP1sSwnD","Sandunga","Don Omar",51,"57mWSm5UtRGT08KeJuyZqu","The Last Don II","2015-06-16","This Is: Don Omar","37i9dQZF1DWYBUdckfg1va","latin","reggaeton",0.857,0.855,7,-5.108,1,0.134,0.0939,0.000104,0.0443,0.798,95.02,181333
19676,"3K0jtXM4i435C6dFQWvgWr","Dobla Rodilla","Don Omar",46,"57mWSm5UtRGT08KeJuyZqu","The Last Don II","2015-06-16","This Is: Don Omar","37i9dQZF1DWYBUdckfg1va","latin","reggaeton",0.663,0.909,1,-4.871,0,0.106,0.169,0,0.341,0.715,170.058,236480
19677,"15a5yBoHJhHHWjKbyLO10s","Tírate Al Medio","Don Omar",46,"57mWSm5UtRGT08KeJuyZqu","The Last Don II","2015-06-16","This Is: Don Omar","37i9dQZF1DWYBUdckfg1va","latin","reggaeton",0.603,0.901,2,-4.365,1,0.0536,0.0313,0,0.857,0.2,175.926,236827
19678,"38yQMFhgXnTFYOnxrbOv9v","Huerfano De Amor","Don Omar",43,"6mGDfbDErYIJsmSewvccWm","Meet The Orphans","2010-01-01","This Is: Don Omar","37i9dQZF1DWYBUdckfg1va","latin","reggaeton",0.718,0.692,9,-7.941,0,0.0449,0.452,0,0.381,0.861,139.968,292120
19679,"4joRJ9BbN4S3PxvCehX73Y","Soledad","Don Omar",50,"57mWSm5UtRGT08KeJuyZqu","The Last Don II","2015-06-16","This Is: Don Omar","37i9dQZF1DWYBUdckfg1va","latin","reggaeton",0.62,0.876,9,-4.41,0,0.101,0.0911,0,0.376,0.645,195.996,192053
19680,"7qvWz9AsvPmXlIWZ94VFpj","How We Roll","Don Omar",39,"20Jf4Vb1V3MMv1QI1cKNNI","iDon","2009-01-01","This Is: Don Omar","37i9dQZF1DWYBUdckfg1va","latin","reggaeton",0.742,0.753,6,-8.877,0,0.172,0.0304,1.82e-06,0.352,0.734,149.962,245867
19681,"5xPgLR8hKsPWlOBnurBi20","Yo Soy De Aqui","Don Omar",48,"57mWSm5UtRGT08KeJuyZqu","The Last Don II","2015-06-16","This Is: Don Omar","37i9dQZF1DWYBUdckfg1va","latin","reggaeton",0.698,0.738,8,-3.508,0,0.172,0.141,0,0.414,0.729,92.009,263373
19683,"03wOwEbTS3JR2Y2U0TxkFx","Encanto","Don Omar",49,"0n2jgERAc9G8viAvRDwaJh","Encanto","2017-03-24","This Is: Don Omar","37i9dQZF1DWYBUdckfg1va","latin","reggaeton",0.744,0.871,8,-5.123,1,0.0499,0.145,0.000503,0.0752,0.902,172.03,195400
19684,"7yxWmnTrXBxevDiMf2qrqI","Luna Llena","Don Omar",43,"6mGDfbDErYIJsmSewvccWm","Meet The Orphans","2010-01-01","This Is: Don Omar","37i9dQZF1DWYBUdckfg1va","latin","reggaeton",0.735,0.787,10,-6.299,0,0.0366,0.00113,1.21e-06,0.242,0.394,98.009,248627
19687,"3spqYs23KuMYNRDv0ReTEK","Intocable","Don Omar",2,"3hKDEHUzH1GmdohemezsEw","The Gold Series ""The Last Don""","2004-01-01","This Is: Don Omar","37i9dQZF1DWYBUdckfg1va","latin","reggaeton",0.887,0.631,7,-8.124,1,0.172,0.102,9.89e-05,0.107,0.482,95.032,166707
19748,"1SNiXDwSilLujcYdvfqVpT","Call You Mine","The Chainsmokers",62,"1JawI0XkEwmQ5Bwef3RMbq","World War Joy...Takeaway","2019-07-24","2020 Hits & 2019  Hits – Top Global Tracks 🔥🔥🔥","4JkkvMpVl4lSioqQjeAL0q","latin","latin hip hop",0.591,0.702,7,-5.59,1,0.0289,0.225,0,0.414,0.501,104.003,217653
19760,"6wo37KVqFJhtuxPTpLCcfe","Takeaway (feat. Lennon Stella)","The Chainsmokers",67,"1JawI0XkEwmQ5Bwef3RMbq","World War Joy...Takeaway","2019-07-24","2020 Hits & 2019  Hits – Top Global Tracks 🔥🔥🔥","4JkkvMpVl4lSioqQjeAL0q","latin","latin hip hop",0.294,0.505,3,-8.106,1,0.042,0.12,0,0.0977,0.357,85.332,209893
19771,"7BKLCZ1jbUBVqRi2FVlTVw","Closer (feat. Halsey)","The Chainsmokers",85,"0rSLgV8p5FzfnqlEk4GzxE","Closer (feat. Halsey)","2016-07-29","2020 Hits & 2019  Hits – Top Global Tracks 🔥🔥🔥","4JkkvMpVl4lSioqQjeAL0q","latin","latin hip hop",0.748,0.524,8,-5.599,1,0.0338,0.414,0,0.111,0.661,95.01,244960
19811,"5YTMV11r6H8eeKuHghbBql","Te Quiero Pa´Mi","Don Omar",51,"4adG4mIK7dgdrBfFyvwfyD","Te Quiero Pa´Mi","2016-11-11","latin hip hop","3nH8aytdqNeRbcRCg3dw9q","latin","latin hip hop",0.765,0.816,1,-3.99,1,0.0595,0.124,8.06e-05,0.197,0.624,89.005,212027
19816,"2U4kPiipwfc2oHmd0nGoj5","Dutty Love","Don Omar",60,"24j7U1hm7C8WDr8cMdKcxt","Don Omar Presents MTO2: New Generation","2012-01-01","latin hip hop","3nH8aytdqNeRbcRCg3dw9q","latin","latin hip hop",0.742,0.873,1,-3.373,1,0.082,0.232,1.17e-05,0.114,0.899,90.004,285333
19852,"43CL49bukqUMNxontuQtR2","Zumba","Don Omar",57,"24j7U1hm7C8WDr8cMdKcxt","Don Omar Presents MTO2: New Generation","2012-01-01","latin hip hop","3nH8aytdqNeRbcRCg3dw9q","latin","latin hip hop",0.729,0.894,5,-3.494,1,0.0397,0.00205,0.021,0.128,0.832,124.992,263973
20460,"6qUSs4FDzZUdAhY6JDIJfa","Who's That Chick? (feat. Rihanna)","David Guetta",63,"5DJc5qCdB5pPrDO97LXjeW","One More Love","2010-11-22","Pop 2009-2011","3gV6KQYZKIuoWml0094vx6","latin","latin hip hop",0.675,0.601,11,-4.733,0,0.116,0.00372,0,0.0458,0.931,127.938,201040
20474,"0i5hJIL7yApCPcyVRdYQxj","Así Es Que Es","Don Omar",20,"24j7U1hm7C8WDr8cMdKcxt","Don Omar Presents MTO2: New Generation","2012-01-01","Latin/Hip Hop/Dancehall/Soca","2rg9LCyvaMQvnCE2hVndpR","latin","latin hip hop",0.539,0.861,7,-4.927,1,0.204,0.0278,0,0.0724,0.863,84.18,225160
20475,"4s7DK08ZqqU5EnjvQ6Vlle","Hasta Abajo","Don Omar",57,"6mGDfbDErYIJsmSewvccWm","Meet The Orphans","2010-01-01","Latin/Hip Hop/Dancehall/Soca","2rg9LCyvaMQvnCE2hVndpR","latin","latin hip hop",0.697,0.919,7,-3.867,1,0.0792,0.432,0.0206,0.0882,0.683,179.988,232227
20476,"0A7uLa2SqVK5s5Y2V3kCyW","Good Looking","Don Omar",56,"6mGDfbDErYIJsmSewvccWm","Meet The Orphans","2010-01-01","Latin/Hip Hop/Dancehall/Soca","2rg9LCyvaMQvnCE2hVndpR","latin","latin hip hop",0.629,0.88,1,-6.695,1,0.156,0.00879,0,0.814,0.757,93.013,258613
20477,"0BenZn1xELuxhb7Pjwyjxv","Hooka","Don Omar",60,"6mGDfbDErYIJsmSewvccWm","Meet The Orphans","2010-01-01","Latin/Hip Hop/Dancehall/Soca","2rg9LCyvaMQvnCE2hVndpR","latin","latin hip hop",0.73,0.863,1,-5.082,1,0.154,0.0373,0,0.491,0.818,170.014,237973
20478,"1qLeX26IEu3kPWxPfyBMGd","RX","Don Omar",38,"6mGDfbDErYIJsmSewvccWm","Meet The Orphans","2010-01-01","Latin/Hip Hop/Dancehall/Soca","2rg9LCyvaMQvnCE2hVndpR","latin","latin hip hop",0.646,0.867,2,-4.468,1,0.27,0.103,0,0.163,0.892,88.241,225333
20479,"4faQPCxOllqodjw02kmRAu","Conteo - Fast And The Furious: Tokyo Drift Version","Don Omar",40,"5P7eeivoVmpnalOUtwzj4h","King Of Kings (Armageddon Edition)","2006-01-01","Latin/Hip Hop/Dancehall/Soca","2rg9LCyvaMQvnCE2hVndpR","latin","latin hip hop",0.824,0.645,7,-7.314,0,0.214,0.221,0,0.281,0.322,93,200227
20480,"2LQMEzryklBEgQQE3X6Puz","Dale Don Dale","Don Omar",12,"3hKDEHUzH1GmdohemezsEw","The Gold Series ""The Last Don""","2004-01-01","Latin/Hip Hop/Dancehall/Soca","2rg9LCyvaMQvnCE2hVndpR","latin","latin hip hop",0.822,0.809,2,-7.84,1,0.0845,0.0249,0.000702,0.0887,0.803,95.025,212400
20481,"69Ej1xrGjOcHvIMtMKxK0G","Dile","Don Omar",73,"4vOvr0tdZWoIGjnHe9jLqz","The Last Don","2003-01-01","Latin/Hip Hop/Dancehall/Soca","2rg9LCyvaMQvnCE2hVndpR","latin","latin hip hop",0.817,0.714,4,-7.501,0,0.141,0.184,0.000132,0.042,0.714,94.001,204600
20509,"4phHbFt0h1NRXIgMNM8t0Q","En Su Nota","Don Omar",1,"2ah0xzOU2sqN46Lc665g0Z","King Of Kings","2006-01-01","Latin/Hip Hop/Dancehall/Soca","2rg9LCyvaMQvnCE2hVndpR","latin","latin hip hop",0.657,0.843,6,-5.927,0,0.272,0.00498,2.5e-05,0.156,0.883,192.043,219333
20513,"15a5yBoHJhHHWjKbyLO10s","Tírate Al Medio","Don Omar",46,"57mWSm5UtRGT08KeJuyZqu","The Last Don II","2015-06-16","Latin/Hip Hop/Dancehall/Soca","2rg9LCyvaMQvnCE2hVndpR","latin","latin hip hop",0.603,0.901,2,-4.365,1,0.0536,0.0313,0,0.857,0.2,175.926,236827
20514,"79zvVrn65ksbiGQxrtV4I5","Guaya Guaya","Don Omar",67,"57mWSm5UtRGT08KeJuyZqu","The Last Don II","2015-06-16","Latin/Hip Hop/Dancehall/Soca","2rg9LCyvaMQvnCE2hVndpR","latin","latin hip hop",0.788,0.873,7,-2.322,1,0.117,0.00607,0.00052,0.0908,0.703,91.981,193613
20515,"0Mk48GaMgw0qz0auSymuHd","Perdido En Tus Ojos","Don Omar",58,"57mWSm5UtRGT08KeJuyZqu","The Last Don II","2015-06-16","Latin/Hip Hop/Dancehall/Soca","2rg9LCyvaMQvnCE2hVndpR","latin","latin hip hop",0.684,0.882,5,-4.546,1,0.0312,0.169,1.95e-06,0.226,0.787,95.986,234080
20556,"3nXxENgerStJd7S7fx9RzC","Entre Tu y Yo","Don Omar",0,"7pKwdrN5uGoBTDNuVLdzPB","Mas Flow","2004-01-01","Latin/Hip Hop/Dancehall/Soca","2rg9LCyvaMQvnCE2hVndpR","latin","latin hip hop",0.828,0.535,1,-12.982,0,0.191,0.0295,3.61e-05,0.346,0.662,94.983,184147
20559,"3hmjFpxcBeqX2ValXW9BBs","Ayer La Vi","Don Omar",57,"3e1gB50UsvBabuMZA90m4F","Ayer La Vi","2008-01-01","Latin/Hip Hop/Dancehall/Soca","2rg9LCyvaMQvnCE2hVndpR","latin","latin hip hop",0.798,0.707,7,-8.403,0,0.0533,0.27,1.15e-05,0.152,0.808,94.002,252427
20560,"5icsFs29pVsNjZdv2ckUGP","Virtual Diva","Don Omar",1,"3rj2AqC4GJ7xvRaEsfgBAt","Fast and Furious","2009-01-01","Latin/Hip Hop/Dancehall/Soca","2rg9LCyvaMQvnCE2hVndpR","latin","latin hip hop",0.76,0.941,8,-1.311,0,0.0667,0.19,0,0.696,0.653,114.018,239293
20561,"59VfSMPf55wSYTdZjQCHN6","Taboo","Don Omar",1,"0LH4eSAO6N1tIR5FFE5k6A","Meet The Orphans","2010-01-01","Latin/Hip Hop/Dancehall/Soca","2rg9LCyvaMQvnCE2hVndpR","latin","latin hip hop",0.442,0.884,5,-5.782,1,0.0641,0.0458,0,0.0827,0.813,125.031,292160
20684,"0lHAMNU8RGiIObScrsRgmP","Titanium (feat. Sia)","David Guetta",66,"5aprcHwM1KJhaY9Kbxkfkn","Nothing but the Beat 2.0","2011-08-26","Today's Hits 2000-Present","6a66cg3HcsjYkisYyQcov6","latin","latin hip hop",0.604,0.787,0,-3.674,0,0.103,0.0679,0.15,0.127,0.301,126.062,245040
20692,"1tAutlhI9FwnKn7fVgmd5P","Without You (feat. Usher)","David Guetta",59,"5aprcHwM1KJhaY9Kbxkfkn","Nothing but the Beat 2.0","2011-08-26","Today's Hits 2000-Present","6a66cg3HcsjYkisYyQcov6","latin","latin hip hop",0.608,0.614,2,-3.727,1,0.0285,0.227,4.06e-06,0.157,0.402,127.884,208133
21000,"6DXLO8LndZMVOHM0wNbpzg","Danza Kuduro","Don Omar",70,"3F41BssbVvfFnh6DdDODeO","Meet The Orphans","2010-01-01","Hot Latino Mix (Latin, Hip Hop, Rap, RnB, Dancehall, Reggeaton, Afro)","3hR2R6szlkwZeGyclTgHcF","latin","latin hip hop",0.699,0.917,0,-4.897,1,0.115,0.078,0,0.065,0.889,130.04,198787
21019,"5EOLsMBMXN4NClB64pHKWk","Te Quiero Pa´Mi","Don Omar",1,"4m7dw8GVbEKrnNFJ1mAfla","Te Quiero Pa´Mi","2016-11-11","Hot Latino Mix (Latin, Hip Hop, Rap, RnB, Dancehall, Reggeaton, Afro)","3hR2R6szlkwZeGyclTgHcF","latin","latin hip hop",0.762,0.81,1,-4.024,1,0.0664,0.13,1.73e-05,0.178,0.571,88.994,212027
21020,"0vnzk4L0JyMODSqLp3pHwo","Virtual Diva","Don Omar",57,"5tOWTmiFfFhNUuYntiopu8","Virtual Diva","2009-01-01","Hot Latino Mix (Latin, Hip Hop, Rap, RnB, Dancehall, Reggeaton, Afro)","3hR2R6szlkwZeGyclTgHcF","latin","latin hip hop",0.783,0.87,8,-4.657,0,0.0485,0.185,0,0.393,0.692,114.012,242733
21102,"3XQYggN24rz4gU9UoVwOYm","Los Bandoleros (feat. Tego Calderon)","Don Omar",1,"0umCbhHETGRwxdNIAQtNOh","Los Bandoleros","2015-07-31","HIP-HOP: Latin Rap ['89-present]","5fWgI0IJ1el5NB1sZ0Egsx","latin","latin hip hop",0.592,0.878,5,-4.813,0,0.381,0.41,0,0.322,0.77,85.636,304014
21238,"2a1o6ZejUi8U3wzzOtCOYw","Danza Kuduro","Don Omar",75,"6mGDfbDErYIJsmSewvccWm","Meet The Orphans","2010-01-01","School Dance 2019 (Squeaky Clean)","0SqaMfNsngZCpPw0UuelA7","latin","latin hip hop",0.4,0.915,0,-4.89,1,0.28,0.0846,0,0.0503,0.878,88.917,198773
21532,"0ZBP7LB2JvzoaKsBFElGRF","Do You Mean (feat. Ty Dolla $ign & bülow)","The Chainsmokers",48,"1JawI0XkEwmQ5Bwef3RMbq","World War Joy...Takeaway","2019-07-24","Most Popular 2020 TOP 50","1fqkbjEACMlekdddm5aobE","r&b","urban contemporary",0.6,0.666,11,-9.827,1,0.0394,0.102,0,0.118,0.566,99.989,193176
21549,"6wo37KVqFJhtuxPTpLCcfe","Takeaway (feat. Lennon Stella)","The Chainsmokers",67,"1JawI0XkEwmQ5Bwef3RMbq","World War Joy...Takeaway","2019-07-24","Most Popular 2020 TOP 50","1fqkbjEACMlekdddm5aobE","r&b","urban contemporary",0.294,0.505,3,-8.106,1,0.042,0.12,0,0.0977,0.357,85.332,209893
23175,"3TKpJrY9q49Mj1JOsM9zGL","Family","The Chainsmokers",85,"01GR4NL5O5CZM51k0aejKD","World War Joy","2019-12-06","Charts 2020 🔥Top 2020🔥Hits 2020🔥Summer 2020🔥Pop 2020🔥Popular Music🔥Clean Pop 2020🔥Sing Alongs","3xMQTDLOIGvj3lWH5e5x6F","r&b","hip pop",0.584,0.607,11,-6.605,1,0.0356,0.426,0,0.101,0.374,117.817,194827
23449,"0fTiDOXRNEN0lUeYGoSHml","Somebody","The Chainsmokers",69,"6ZvDJs17O3woQirttKRYCG","Sick Boy","2018-12-14","Hip Pop 2019","3tmx4p5RGlOV1AapXOt1Ze","r&b","hip pop",0.32,0.63,10,-7.019,0,0.0493,0.192,0,0.102,0.323,203.443,221987
23451,"2cooNqkhh52uvZJeHTHUm4","Who Do You Love","The Chainsmokers",11,"31e3OuAblyNxtJN8JnDyiz","NOW That's What I Call Music!, Vol. 70","2019-05-03","Hip Pop 2019","3tmx4p5RGlOV1AapXOt1Ze","r&b","hip pop",0.529,0.783,3,-6.143,1,0.0388,0.0359,0,0.174,0.493,140.026,225360
23462,"1SNiXDwSilLujcYdvfqVpT","Call You Mine","The Chainsmokers",62,"1JawI0XkEwmQ5Bwef3RMbq","World War Joy...Takeaway","2019-07-24","Hip Pop 2019","3tmx4p5RGlOV1AapXOt1Ze","r&b","hip pop",0.591,0.702,7,-5.59,1,0.0289,0.225,0,0.414,0.501,104.003,217653
23477,"6wo37KVqFJhtuxPTpLCcfe","Takeaway (feat. Lennon Stella)","The Chainsmokers",67,"1JawI0XkEwmQ5Bwef3RMbq","World War Joy...Takeaway","2019-07-24","Hip Pop 2019","3tmx4p5RGlOV1AapXOt1Ze","r&b","hip pop",0.294,0.505,3,-8.106,1,0.042,0.12,0,0.0977,0.357,85.332,209893
23785,"7BKLCZ1jbUBVqRi2FVlTVw","Closer (feat. Halsey)","The Chainsmokers",85,"0rSLgV8p5FzfnqlEk4GzxE","Closer (feat. Halsey)","2016-07-29","2020 Hits & 2019  Hits – Top Global Tracks 🔥🔥🔥","4JkkvMpVl4lSioqQjeAL0q","r&b","hip pop",0.748,0.524,8,-5.599,1,0.0338,0.414,0,0.111,0.661,95.01,244960
23809,"7jqDzXJS0K0Re8uphYNit0","Sick Boy","The Chainsmokers",11,"2QI0UclC8ipuXoyCva1C7K","Sick Boy","2018-01-17","Today's Hits (Clean)","7ENISpOJhocpMJVcGb0qcT","r&b","hip pop",0.548,0.58,11,-7.524,0,0.121,0.104,0,0.127,0.462,180.066,193893
